idx	htid	access	rights	ht_rec	enum_chron	source	source_rec	oclc_num	isbn	issn	lccn	title	imprint	rights_code	last_update	gov_doc	pub_date	pub_place	lang	bib_format	coll_code	provider_code	resp_ent_code	dig_agent_code	access_profile	author
14372469	osu.32435021402540	allow	pd	100106752	V22	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372468	osu.32435021402557	allow	pd	100106752	V21	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372467	osu.32435021402565	allow	pd	100106752	V20	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372466	osu.32435021402573	allow	pd	100106752	V19	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372465	osu.32435021402581	allow	pd	100106752	V18	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372464	osu.32435021402599	allow	pd	100106752	V17	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372463	osu.32435021402607	allow	pd	100106752	V16	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372462	osu.32435021402615	allow	pd	100106752	V15	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372461	osu.32435021402623	allow	pd	100106752	V14	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372460	osu.32435021402631	allow	pd	100106752	V13	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372459	osu.32435021402649	allow	pd	100106752	V12	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372458	osu.32435021402656	allow	pd	100106752	V11	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372457	osu.32435021402680	allow	pd	100106752	V8	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372456	osu.32435021402714	allow	pd	100106752	V5	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372455	osu.32435021402722	allow	pd	100106752	V4	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-07-02 03:34:25	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372454	osu.32435021402730	allow	pd	100106752	V3	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372453	osu.32435021402748	allow	pd	100106752	V2	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14372452	osu.32435021402755	allow	pd	100106752	V1	OU	.b27150707	48149292				[Works]	J.R. Osgood, 1876-1879.	bib	2014-02-12 04:25:56	0	1879.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071442	osu.32435024462616	allow	pd	100590151	V14	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071441	osu.32435024462624	allow	pd	100590151	V13	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071440	osu.32435024462632	allow	pd	100590151	V12	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071439	osu.32435024462640	allow	pd	100590151	V11	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071438	osu.32435024462657	allow	pd	100590151	V10	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071437	osu.32435024462665	allow	pd	100590151	V9	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071436	osu.32435024462673	allow	pd	100590151	V8	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071435	osu.32435024462681	allow	pd	100590151	V7	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071434	osu.32435024462699	allow	pd	100590151	V6	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071433	osu.32435024462707	allow	pd	100590151	V5	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071432	osu.32435024462715	allow	pd	100590151	V4	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071431	osu.32435024462723	allow	pd	100590151	V3	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071430	osu.32435024462731	allow	pd	100590151	V2	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
15071429	osu.32435024462749	allow	pd	100590151	V1	OU	.b29036173	30874028				Works.	Ticknor, 1865]	bib	2014-12-09 03:25:51	0	1865	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14377780	osu.32435029479904	allow	pd	100109948	V23	OU	.b31336656	39343508				Works.	Houghton, Mifflin, 1899.	bib	2014-06-22 03:39:00	0	1899.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14377779	osu.32435029479912	allow	pd	100109948	V22	OU	.b31336656	39343508				Works.	Houghton, Mifflin, 1899.	bib	2014-06-23 03:40:40	0	1899.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14377778	osu.32435029479938	allow	pd	100109948	V20	OU	.b31336656	39343508				Works.	Houghton, Mifflin, 1899.	bib	2014-06-23 03:40:40	0	1899.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14377777	osu.32435029479961	allow	pd	100109948	V17	OU	.b31336656	39343508				Works.	Houghton, Mifflin, 1899.	bib	2014-07-02 03:34:19	0	1899.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
14377776	osu.32435029479995	allow	pd	100109948	V14	OU	.b31336656	39343508				Works.	Houghton, Mifflin, 1899.	bib	2014-02-12 04:26:28	0	1899.0	mau	eng	BK	OSU	osu	osu	google	google	Hawthorne, Nathaniel, 1804-1864.
